timestamps,TP9,AF7,AF8,TP10,Right AUX
1579164203.988,48.828,35.645,31.738,36.133,39.551
1579164203.992,47.363,41.016,32.227,33.203,34.668
1579164203.996,26.855,39.551,30.762,22.949,27.832
1579164203.999,23.926,32.715,35.156,24.414,58.105
1579164204.003,41.016,37.598,30.273,33.203,78.613
1579164204.007,50.781,38.086,22.949,35.645,67.383
1579164204.011,40.527,28.320,34.180,33.691,31.738
1579164204.015,19.043,27.832,41.992,34.668,-5.371
1579164204.019,13.184,37.598,40.527,25.391,-2.930
1579164204.023,21.973,37.598,41.016,24.414,-1.953
1579164204.027,27.344,28.809,37.598,39.062,9.277
1579164204.031,28.320,32.227,32.715,49.805,17.090
1579164204.035,16.602,37.109,32.227,30.273,8.789
1579164204.039,3.906,31.250,33.203,9.277,42.969
1579164204.042,18.555,32.715,28.809,13.184,58.594
1579164204.046,29.785,33.203,26.855,30.273,74.707
1579164204.050,37.598,28.809,28.809,47.852,95.215
1579164204.054,32.715,31.250,27.344,41.504,48.340
1579164204.058,17.578,36.133,30.273,29.297,12.207
1579164204.062,26.855,34.668,35.156,33.691,21.484
1579164204.066,45.898,32.227,35.645,50.781,55.176
1579164204.070,51.758,33.691,34.668,55.176,21.973
1579164204.074,49.316,32.715,33.203,42.969,-24.414
1579164204.078,35.156,32.227,35.156,39.062,29.297
1579164204.081,30.762,32.715,33.691,38.086,49.316
1579164204.085,44.434,36.133,29.785,40.527,39.062
1579164204.089,50.293,41.016,29.297,46.875,79.102
1579164204.093,46.875,41.992,32.227,43.945,67.871
1579164204.097,27.344,40.527,30.273,33.691,60.547
1579164204.101,28.320,39.062,27.344,32.715,42.480
1579164204.105,52.734,35.645,29.297,41.016,15.625
1579164204.109,57.129,35.645,29.785,42.969,20.020
1579164204.113,56.641,37.109,34.180,45.410,23.438
1579164204.117,33.203,38.086,35.645,34.180,35.156
1579164204.121,27.832,39.551,34.180,26.855,46.387
1579164204.124,55.664,34.180,33.691,36.133,64.941
1579164204.128,52.246,32.227,32.227,44.434,72.266
1579164204.132,44.922,36.133,32.227,47.363,33.203
1579164204.136,32.715,39.062,31.738,28.809,-17.090
1579164204.140,30.273,38.574,29.785,20.996,-16.113
1579164204.144,48.340,38.574,30.762,34.180,4.883
1579164204.148,42.480,42.480,37.109,41.504,4.395
1579164204.152,36.133,41.992,43.457,44.434,38.574
1579164204.156,30.273,34.180,44.434,34.180,-1.465
1579164204.160,15.137,35.156,43.457,15.137,-10.742
1579164204.164,22.949,41.992,41.504,14.648,41.016
1579164204.167,28.809,38.574,40.527,27.344,59.082
1579164204.171,28.809,34.180,42.480,32.715,31.738
1579164204.175,28.320,33.691,42.969,27.344,16.113
1579164204.179,14.648,34.668,41.016,16.113,17.578
