timestamps,TP9,AF7,AF8,TP10,Right AUX
1589185057.782,39.551,40.039,15.625,38.086,43.457
1589185057.785,34.180,37.109,20.996,40.039,61.035
1589185057.789,17.578,34.668,22.949,30.762,38.574
1589185057.793,20.996,37.109,22.949,28.320,36.133
1589185057.797,34.668,34.668,25.879,39.551,56.152
1589185057.801,41.016,36.133,26.367,42.969,58.105
1589185057.805,38.086,40.039,26.855,41.016,5.371
1589185057.809,28.320,40.527,24.414,31.250,4.395
1589185057.813,30.273,39.062,19.531,25.391,6.348
1589185057.817,40.527,38.574,12.207,28.809,-17.578
1589185057.821,48.828,43.945,9.277,38.086,50.781
1589185057.825,45.898,43.945,13.184,45.410,60.547
1589185057.828,34.180,41.992,17.090,36.621,50.781
1589185057.832,37.109,44.434,21.973,26.855,43.945
1589185057.836,41.504,41.504,18.066,30.762,13.672
1589185057.840,43.457,39.551,13.672,43.945,30.273
1589185057.844,49.316,41.992,11.230,46.387,42.969
1589185057.848,42.969,45.410,0.488,27.832,36.133
1589185057.852,37.598,49.805,-2.441,18.555,40.527
1589185057.856,36.133,51.270,3.418,29.785,-55.176
1589185057.860,37.598,46.875,17.090,41.992,-44.922
1589185057.864,39.551,44.922,17.578,47.363,32.227
1589185057.868,28.809,42.480,4.395,35.156,41.504
1589185057.871,16.602,43.945,5.859,20.020,56.641
1589185057.875,25.391,47.363,18.555,23.926,26.855
1589185057.879,41.992,45.898,19.043,36.621,8.789
1589185057.883,46.875,44.922,10.254,42.969,104.980
1589185057.887,34.668,47.363,14.160,39.551,140.137
1589185057.891,19.531,51.270,19.043,29.297,89.355
1589185057.895,38.574,53.223,17.578,36.133,45.898
1589185057.899,46.387,54.199,5.371,42.480,31.250
1589185057.903,45.898,53.711,-4.395,44.922,55.664
1589185057.907,42.969,47.852,-15.137,42.969,69.336
1589185057.910,26.367,47.363,-20.508,33.203,116.699
1589185057.914,32.715,50.781,-20.508,40.039,76.172
1589185057.918,45.410,48.340,-31.250,45.898,4.395
1589185057.922,45.410,41.992,-28.809,48.828,36.133
1589185057.926,51.270,41.016,-30.762,62.988,93.750
1589185057.930,48.828,53.223,-43.945,45.410,48.828
1589185057.934,26.855,53.711,-45.898,7.812,18.066
1589185057.938,34.180,51.270,-40.527,17.578,43.945
1589185057.942,61.523,59.570,-37.109,42.480,8.789
1589185057.946,49.316,59.082,-29.785,39.062,72.266
1589185057.950,26.367,56.641,-20.508,30.273,57.617
1589185057.953,28.809,51.270,-14.160,30.762,23.926
1589185057.957,44.922,46.387,-8.789,37.109,16.113
1589185057.961,55.176,47.852,3.418,47.363,33.203
1589185057.965,43.457,48.828,26.367,44.434,46.875
1589185057.969,26.367,52.246,46.875,28.809,-14.648
1589185057.973,25.879,52.734,57.617,25.879,6.348
1589185057.977,40.039,47.363,54.688,35.156,44.434
1589185057.981,58.105,49.805,46.387,47.363,5.859
1589185057.985,57.129,54.199,45.898,50.781,-31.250
1589185057.989,41.992,50.781,44.434,44.434,1.465
1589185057.993,42.480,50.781,43.457,36.621,-1.465
1589185057.996,53.223,49.316,47.363,41.016,16.113
1589185058.000,57.129,47.852,52.246,54.199,41.016
1589185058.004,49.316,47.852,59.570,51.270,11.230
1589185058.008,34.180,46.387,62.500,37.598,36.133
1589185058.012,26.855,49.805,59.570,22.461,46.875
1589185058.016,42.480,52.246,57.129,25.879,14.160
1589185058.020,56.641,50.781,63.965,41.504,-16.602
1589185058.024,50.293,50.781,58.594,47.363,-67.383
1589185058.028,38.574,51.758,46.875,38.574,-8.789
1589185058.032,27.344,46.875,50.293,29.297,56.641
1589185058.035,34.180,44.922,50.293,32.227,2.930
1589185058.039,48.828,48.340,50.781,40.527,-18.066
1589185058.043,43.457,44.434,53.223,45.410,-8.301
1589185058.047,33.203,42.969,56.152,40.527,14.648
1589185058.051,34.668,45.410,59.082,30.273,33.203
1589185058.055,36.133,46.875,63.477,34.180,-1.465
1589185058.059,36.133,46.875,61.523,44.922,-8.789
1589185058.063,35.645,44.922,54.199,46.387,27.832
1589185058.067,32.227,48.340,51.270,37.109,20.996
1589185058.071,28.809,50.293,54.199,26.855,58.594
1589185058.075,33.203,44.922,58.594,28.320,100.586
1589185058.078,47.363,44.922,60.059,38.086,46.875
1589185058.082,50.781,45.898,59.082,44.922,45.410
1589185058.086,41.016,40.527,56.152,43.457,31.738
1589185058.090,30.273,39.062,55.664,28.320,-8.301
1589185058.094,39.062,38.086,55.176,23.926,11.719
1589185058.098,53.711,38.574,62.012,38.574,-13.672
1589185058.102,48.828,37.598,64.453,47.363,16.602
1589185058.106,38.086,35.156,63.965,41.016,33.203
1589185058.110,37.598,39.062,66.895,31.738,-9.277
1589185058.114,50.781,38.574,60.547,32.227,17.578
1589185058.118,62.012,36.133,52.734,49.805,79.102
1589185058.121,59.570,37.598,52.246,56.641,103.516
1589185058.125,43.945,34.180,41.016,39.062,64.941
1589185058.129,25.391,30.762,30.273,28.320,44.434
1589185058.133,28.809,35.156,29.297,34.668,53.223
1589185058.137,38.574,34.180,28.320,38.086,16.113
1589185058.141,38.086,31.250,37.109,38.574,3.906
1589185058.145,34.180,33.691,40.527,40.527,7.324
1589185058.149,20.020,36.621,29.785,26.855,13.184
1589185058.153,16.113,36.133,23.926,15.625,31.250
1589185058.157,27.344,29.297,26.367,20.996,38.086
1589185058.160,31.738,28.809,26.855,26.855,-13.672
1589185058.164,23.438,34.180,19.531,26.367,-11.719
1589185058.168,9.277,35.156,20.508,18.066,50.293
1589185058.172,8.789,33.203,25.391,16.602,69.336
1589185058.176,26.367,39.551,22.949,24.414,20.508
1589185058.180,27.832,55.664,22.461,31.250,-34.180
1589185058.184,22.461,61.035,24.902,34.180,-5.859
1589185058.188,16.113,62.012,27.344,20.996,52.734
1589185058.192,11.230,68.359,26.367,16.113,64.453
1589185058.196,19.043,68.848,30.273,20.020,50.293
1589185058.200,26.367,65.918,33.203,26.367,1.465
1589185058.203,30.273,65.918,23.926,28.320,0.488
1589185058.207,26.855,74.707,19.043,26.855,45.410
1589185058.211,36.133,76.172,19.043,35.645,45.410
1589185058.215,39.062,65.430,23.926,27.832,11.230
1589185058.219,13.672,57.129,38.086,9.766,19.043
1589185058.223,7.812,46.875,58.594,18.066,45.898
1589185058.227,14.160,47.852,70.312,28.809,18.066
1589185058.231,-2.441,61.035,67.871,16.113,23.926
1589185058.235,0.000,65.918,58.594,6.348,31.738
1589185058.239,17.578,68.848,50.293,16.113,58.594
1589185058.243,28.320,70.801,46.875,33.203,69.824
1589185058.246,26.367,71.777,37.598,32.715,2.441
1589185058.250,19.043,78.613,25.391,22.461,26.855
1589185058.254,24.414,78.613,17.578,21.973,49.805
1589185058.258,35.645,75.195,8.301,34.180,37.598
1589185058.262,38.574,71.777,-1.953,42.969,40.039
1589185058.266,32.227,68.359,1.465,41.504,33.203
1589185058.270,23.438,69.336,9.766,31.738,41.992
