timestamps,TP9,AF7,AF8,TP10,Right AUX
1581426221.762,21.484,34.180,32.227,10.742,-6.836
1581426221.766,18.555,31.738,42.969,21.973,-44.434
1581426221.770,39.551,34.180,36.133,18.555,44.434
1581426221.774,63.965,32.227,29.785,31.738,78.613
1581426221.778,58.594,30.762,39.551,47.363,-2.441
1581426221.782,-0.977,42.480,29.785,44.922,22.461
1581426221.786,-22.949,42.969,23.438,15.137,67.871
1581426221.790,19.043,39.062,27.344,28.320,8.301
1581426221.794,30.273,41.992,33.203,13.184,-6.836
1581426221.797,58.105,42.480,33.691,18.066,37.109
1581426221.801,80.566,42.969,30.762,44.922,38.574
1581426221.805,44.922,41.992,35.645,44.922,34.668
1581426221.809,14.648,41.992,37.109,41.504,34.180
1581426221.813,8.301,41.504,38.086,13.672,-5.859
1581426221.817,13.672,38.574,33.691,10.254,18.066
1581426221.821,21.973,41.504,28.809,50.293,85.938
1581426221.825,16.113,41.016,35.156,58.594,58.594
1581426221.829,23.926,41.504,38.086,29.785,43.945
1581426221.833,22.461,41.016,40.039,34.668,49.316
1581426221.836,21.484,37.109,36.133,27.832,35.645
1581426221.840,37.598,40.527,28.320,-0.977,62.500
1581426221.844,37.598,42.969,30.762,1.953,103.027
1581426221.848,47.852,42.969,28.809,18.555,58.105
1581426221.852,35.156,42.969,23.926,28.809,40.527
1581426221.856,17.090,43.945,25.391,23.926,69.824
1581426221.860,45.410,40.527,37.109,28.320,37.109
1581426221.864,37.109,36.133,40.527,42.969,24.414
1581426221.868,8.301,35.645,42.969,54.199,25.391
1581426221.872,40.527,39.551,43.457,29.785,40.039
1581426221.876,54.199,41.016,34.668,27.344,19.531
1581426221.879,26.367,38.086,37.598,32.715,24.902
1581426221.883,16.113,37.598,38.574,6.348,34.180
1581426221.887,13.184,37.109,38.574,17.090,25.879
1581426221.891,20.996,34.668,41.504,36.621,18.555
1581426221.895,1.953,35.156,39.062,63.477,18.066
1581426221.899,19.043,32.715,41.992,56.152,52.734
1581426221.903,44.434,32.715,41.992,12.695,73.730
1581426221.907,11.230,35.645,38.574,3.418,44.922
1581426221.911,-7.324,36.621,34.180,6.836,-63.477
1581426221.915,11.719,37.109,30.273,41.504,-10.742
1581426221.919,43.945,37.109,34.180,91.797,44.434
1581426221.922,75.684,40.039,39.062,65.918,26.367
1581426221.926,38.574,40.527,37.109,-10.254,25.391
1581426221.930,-6.836,36.133,33.691,-31.250,22.461
1581426221.934,12.695,34.180,35.156,-5.371,29.785
1581426221.938,29.785,36.133,31.738,4.883,27.344
1581426221.942,28.809,35.645,30.273,4.395,-1.465
1581426221.946,12.695,33.203,36.621,12.695,19.043
1581426221.950,-4.883,30.273,39.062,18.066,61.035
1581426221.954,17.090,29.297,39.551,23.438,20.996
1581426221.958,59.082,30.273,41.992,59.082,18.555
1581426221.961,51.270,28.320,38.086,15.137,63.477
1581426221.965,47.363,31.250,34.180,-29.785,35.156
1581426221.969,4.883,35.156,30.762,3.906,-7.812
1581426221.973,-37.598,29.297,30.762,26.855,38.574
1581426221.977,-1.465,27.832,35.156,27.344,31.738
1581426221.981,14.648,29.297,35.645,47.363,43.457
1581426221.985,25.879,29.297,34.180,33.203,38.086
1581426221.989,28.809,31.738,35.645,0.000,-12.207
1581426221.993,20.508,32.227,35.645,9.766,-41.504
1581426221.997,18.555,32.715,33.203,25.879,-17.578
1581426222.001,23.926,30.762,39.551,31.738,23.926
1581426222.004,43.945,28.809,41.504,17.578,18.555
1581426222.008,18.066,28.320,44.922,12.207,6.348
1581426222.012,-6.836,30.273,42.480,-9.766,6.348
1581426222.016,24.414,29.785,37.109,2.930,14.160
1581426222.020,16.602,34.180,36.133,9.277,6.348
1581426222.024,-10.254,37.598,35.645,20.996,-5.859
1581426222.028,28.320,36.621,39.062,56.641,45.898
1581426222.032,44.922,38.574,38.574,45.410,64.941
1581426222.036,52.246,39.551,35.645,20.508,55.664
1581426222.040,48.828,36.621,32.715,14.160,42.480
1581426222.044,0.000,31.250,36.621,18.066,18.066
