timestamps,TP9,AF7,AF8,TP10,Right AUX
1589136366.981,97.168,35.645,56.152,357.910,56.152
1589136366.985,84.961,40.527,58.105,214.355,86.426
1589136366.989,18.066,45.898,56.641,-180.176,75.684
1589136366.992,-17.090,46.387,56.152,-302.246,31.738
1589136366.996,29.785,40.039,57.129,15.625,41.992
1589136367.000,94.238,34.180,56.641,339.355,61.035
1589136367.004,94.238,33.203,59.082,248.047,86.914
1589136367.008,30.273,40.527,57.129,-139.648,72.266
1589136367.012,-15.137,46.875,51.270,-321.289,74.219
1589136367.016,22.949,40.527,51.270,-39.062,27.344
1589136367.020,89.844,32.715,55.664,322.266,3.906
1589136367.024,95.215,34.668,57.129,288.086,103.027
1589136367.028,34.180,41.992,57.617,-90.332,116.699
1589136367.032,-19.043,45.898,54.688,-319.336,39.062
1589136367.035,9.766,40.039,51.270,-79.590,5.371
1589136367.039,79.590,28.809,57.129,298.828,-8.789
1589136367.043,98.633,28.320,60.059,319.336,14.648
1589136367.047,42.969,39.062,57.129,-35.156,50.293
1589136367.051,-17.090,46.387,57.129,-309.570,6.348
1589136367.055,1.953,41.992,56.641,-129.395,49.316
1589136367.059,72.266,33.203,61.523,264.648,104.980
1589136367.063,97.656,30.273,60.547,344.727,57.129
1589136367.067,48.340,39.062,55.664,6.836,59.082
1589136367.071,-13.672,45.410,53.223,-305.176,78.125
1589136367.075,-7.324,42.480,51.270,-178.223,40.527
1589136367.078,59.570,34.180,55.176,216.309,64.941
1589136367.082,89.844,27.832,56.641,351.074,131.836
1589136367.086,44.434,33.203,56.152,45.410,76.172
1589136367.090,-20.020,41.504,54.199,-294.434,5.371
1589136367.094,-25.391,39.062,51.270,-222.656,5.859
1589136367.098,40.039,29.297,54.688,166.016,50.293
1589136367.102,89.844,24.414,56.641,356.445,100.586
1589136367.106,55.176,32.227,56.152,90.820,49.805
1589136367.110,-11.230,42.480,56.152,-270.020,23.438
1589136367.114,-17.090,41.016,53.711,-252.441,12.207
1589136367.117,42.969,32.715,51.758,123.047,-18.555
1589136367.121,92.285,27.832,50.781,364.258,5.371
1589136367.125,69.336,32.227,54.199,148.926,75.684
1589136367.129,4.395,39.062,56.641,-228.516,95.215
1589136367.133,-13.184,41.016,53.223,-274.414,30.273
1589136367.137,51.758,39.062,49.316,85.449,0.000
1589136367.141,104.004,28.320,58.594,369.141,42.480
1589136367.145,70.312,24.902,71.289,194.824,30.762
1589136367.149,6.836,34.668,70.801,-193.359,1.953
1589136367.153,-20.996,38.086,62.012,-296.387,5.859
1589136367.157,29.297,30.762,56.641,29.785,9.277
1589136367.160,91.797,23.926,58.105,341.797,64.941
1589136367.164,83.008,29.297,61.035,229.492,66.895
1589136367.168,14.648,37.109,60.547,-155.273,22.461
1589136367.172,-26.367,39.551,58.594,-316.406,9.277
1589136367.176,14.648,33.203,63.477,-25.879,12.207
1589136367.180,81.543,26.367,67.383,322.754,25.879
1589136367.184,87.402,29.785,67.871,270.508,78.125
1589136367.188,22.949,36.133,64.941,-112.305,63.965
1589136367.192,-29.785,38.574,60.547,-329.590,3.906
1589136367.196,5.371,35.156,59.082,-84.473,2.441
1589136367.200,75.195,28.809,61.523,287.598,60.547
1589136367.203,87.891,26.855,66.406,299.805,71.289
1589136367.207,31.738,33.691,63.965,-61.523,14.160
1589136367.211,-24.902,42.480,56.152,-321.777,26.855
1589136367.215,-5.859,38.086,55.176,-125.977,14.648
1589136367.219,59.570,27.344,58.105,264.648,25.391
1589136367.223,87.402,27.832,56.641,332.031,51.758
1589136367.227,38.574,37.598,58.105,-8.301,1.953
1589136367.231,-18.066,42.969,58.105,-304.199,-34.668
1589136367.235,-3.906,40.039,54.688,-165.039,-17.578
1589136367.239,62.012,30.273,54.688,227.051,5.371
1589136367.242,93.262,26.367,57.129,350.098,25.879
1589136367.246,45.898,32.227,57.129,38.574,67.871
1589136367.250,-20.996,37.598,55.664,-294.434,55.176
1589136367.254,-20.996,33.691,54.688,-210.449,23.926
1589136367.258,46.387,23.438,55.664,177.734,35.156
1589136367.262,87.402,20.508,57.617,353.516,35.156
1589136367.266,41.504,26.855,58.105,83.008,45.410
1589136367.270,-27.344,34.668,53.711,-274.414,36.133
1589136367.274,-30.273,36.133,47.852,-243.164,-55.664
1589136367.278,31.738,28.809,48.340,134.277,-62.988
1589136367.282,82.031,22.949,50.781,356.934,29.297
1589136367.285,51.270,26.367,49.805,126.953,36.621
1589136367.289,-20.020,33.691,47.363,-251.953,-33.203
1589136367.293,-43.457,33.203,46.387,-288.086,-13.672
1589136367.297,10.254,22.949,48.340,68.359,34.668
1589136367.301,72.266,20.020,52.246,348.145,63.965
