timestamps,TP9,AF7,AF8,TP10,Right AUX
1579165298.601,38.574,16.602,34.180,25.391,35.645
1579165298.605,44.434,14.648,28.320,38.086,24.414
1579165298.609,33.203,14.648,20.996,27.344,0.488
1579165298.612,19.043,15.137,23.438,8.789,31.738
1579165298.616,20.996,17.090,21.484,0.000,44.922
1579165298.620,28.809,18.066,28.809,17.578,32.227
1579165298.624,41.016,17.578,29.297,35.645,30.273
1579165298.628,41.992,16.602,28.809,42.480,5.859
1579165298.632,21.973,17.090,36.133,17.090,10.254
1579165298.636,16.113,18.555,43.457,-7.324,-26.367
1579165298.640,29.785,17.578,53.711,11.719,-19.531
1579165298.644,36.133,17.578,57.129,37.598,42.480
1579165298.648,34.180,18.555,62.012,40.527,64.941
1579165298.652,16.113,16.113,60.547,23.438,81.543
1579165298.655,9.766,14.648,53.223,5.371,23.438
1579165298.659,26.855,16.113,55.176,23.926,-16.113
1579165298.663,30.273,15.137,63.477,40.039,32.227
1579165298.667,29.297,16.113,73.242,36.621,58.594
1579165298.671,26.855,20.996,80.566,19.531,44.434
1579165298.675,20.996,20.020,80.078,-0.488,5.859
1579165298.679,20.996,18.555,86.914,20.020,-10.742
1579165298.683,22.461,17.578,96.680,36.133,1.465
1579165298.687,26.855,14.160,102.051,35.645,23.438
1579165298.691,18.066,15.137,99.609,28.320,-8.789
1579165298.695,1.953,12.695,98.633,4.395,50.781
1579165298.698,8.301,12.207,90.820,7.324,47.852
1579165298.702,22.949,13.672,83.984,21.973,30.273
1579165298.706,33.691,12.207,88.867,24.902,88.379
1579165298.710,28.320,16.602,91.309,17.090,71.777
1579165298.714,11.230,20.020,87.402,-7.812,54.199
1579165298.718,16.602,21.484,82.520,-1.953,43.945
1579165298.722,35.645,21.973,85.938,13.672,11.719
1579165298.726,40.527,19.043,90.332,19.043,11.230
1579165298.730,27.832,17.090,87.891,20.996,44.922
1579165298.734,8.789,19.043,81.543,6.836,1.465
1579165298.737,9.766,19.531,78.125,4.883,-9.766
1579165298.741,20.020,17.578,77.637,11.230,27.832
1579165298.745,23.926,15.625,72.754,20.996,47.852
1579165298.749,12.695,16.602,64.941,18.066,64.453
1579165298.753,-0.977,19.531,56.641,-3.418,13.672
1579165298.757,-2.930,15.625,52.734,-9.766,4.395
1579165298.761,-0.977,12.695,52.734,8.301,37.109
1579165298.765,3.906,15.137,52.734,17.090,-6.836
1579165298.769,3.418,17.578,53.223,11.230,-10.742
1579165298.773,-6.348,17.090,48.828,-5.371,48.828
1579165298.777,-3.418,13.672,37.598,-6.348,33.203
1579165298.780,8.301,16.113,44.922,2.441,30.273
1579165298.784,22.949,17.090,47.852,15.137,30.762
1579165298.788,25.391,17.578,41.016,17.578,31.738
1579165298.792,9.766,20.020,33.691,0.488,50.293
1579165298.796,-1.465,18.555,31.250,-4.395,12.207
1579165298.800,16.602,17.090,39.551,13.672,16.113
1579165298.804,38.574,19.043,44.922,32.227,25.391
1579165298.808,42.480,21.484,43.457,29.297,-41.992
1579165298.812,33.203,23.438,33.691,13.184,-52.734
1579165298.816,32.227,21.484,34.180,10.254,-10.254
1579165298.820,36.621,19.043,41.992,21.484,-33.691
1579165298.823,37.109,21.973,36.133,39.551,42.480
1579165298.827,45.410,24.414,29.785,40.527,78.613
1579165298.831,37.598,22.461,23.926,20.020,12.207
1579165298.835,9.766,17.578,24.414,0.977,62.012
1579165298.839,3.906,16.113,23.926,11.230,74.219
1579165298.843,21.484,17.578,21.973,28.320,43.457
1579165298.847,26.367,18.066,25.879,31.250,44.922
1579165298.851,7.812,18.555,30.762,10.254,93.750
1579165298.855,-13.672,16.602,34.180,-11.230,66.895
1579165298.859,-1.465,18.066,36.621,-0.977,29.785
1579165298.862,20.020,19.043,44.922,17.578,2.441
1579165298.866,35.645,13.672,54.199,30.762,24.414
1579165298.870,38.574,16.113,49.805,21.484,22.949
1579165298.874,16.602,20.508,58.105,3.418,11.230
1579165298.878,17.578,20.020,67.383,18.555,60.547
1579165298.882,34.180,18.555,68.359,35.645,66.895
1579165298.886,39.062,18.066,64.453,36.133,66.895
1579165298.890,31.250,20.020,59.570,30.762,72.754
1579165298.894,5.371,20.508,68.359,13.184,118.164
1579165298.898,18.066,20.508,67.383,9.277,55.176
1579165298.902,27.344,22.949,65.918,20.020,-7.812
1579165298.905,23.926,24.902,63.477,28.320,80.566
1579165298.909,21.973,26.367,57.617,20.508,67.383
1579165298.913,-1.953,25.391,61.523,-5.859,50.293
1579165298.917,-14.160,25.391,59.570,-14.648,26.367
1579165298.921,11.230,22.461,60.547,13.672,21.973
1579165298.925,31.250,21.484,57.617,20.020,29.785
