timestamps,TP9,AF7,AF8,TP10,Right AUX
1589195484.812,-132.812,17.578,30.273,-84.473,9.766
1589195484.816,7.812,21.973,25.879,-58.105,-21.973
1589195484.819,41.016,22.949,28.320,-60.059,-4.883
1589195484.823,-25.879,22.461,24.902,-83.496,-41.504
1589195484.827,-170.410,23.926,25.879,-128.418,-6.348
1589195484.831,-166.504,26.367,30.762,-132.324,12.695
1589195484.835,-1.953,32.227,25.391,-80.078,-28.809
1589195484.839,63.477,34.180,20.996,-46.875,6.836
1589195484.843,15.137,28.809,20.996,-54.688,22.949
1589195484.847,-119.141,28.320,20.996,-93.262,-37.598
1589195484.851,-143.066,22.949,20.996,-112.305,-24.902
1589195484.855,16.113,18.066,20.020,-70.801,34.668
1589195484.859,76.172,20.020,20.996,-29.297,71.777
1589195484.862,25.879,23.438,23.438,-27.344,77.637
1589195484.866,-101.074,26.855,27.832,-62.988,46.387
1589195484.870,-146.484,27.832,25.391,-88.379,20.508
1589195484.874,5.371,26.367,21.484,-52.734,23.926
1589195484.878,96.680,24.902,22.949,-16.113,30.273
1589195484.882,74.219,29.785,28.809,-16.113,5.371
1589195484.886,-51.270,33.203,35.156,-49.805,18.066
1589195484.890,-131.348,34.180,36.621,-76.172,68.359
1589195484.894,11.719,29.785,33.203,-47.363,60.547
1589195484.898,115.723,26.367,26.367,-18.555,-21.973
1589195484.902,83.984,30.273,23.438,-20.508,-60.059
1589195484.905,-41.016,28.320,24.902,-58.105,-17.090
1589195484.909,-145.020,26.367,23.926,-88.379,42.969
1589195484.913,-28.320,20.996,25.391,-42.480,32.227
1589195484.917,92.285,20.020,29.297,-4.395,-1.465
1589195484.921,83.984,26.367,32.715,1.465,-24.414
1589195484.925,-20.996,30.273,34.668,-30.273,-0.488
1589195484.929,-143.555,30.273,32.227,-71.777,24.902
1589195484.933,-48.828,29.297,26.367,-36.621,10.742
1589195484.937,95.215,28.809,23.438,7.324,6.348
1589195484.941,101.562,25.879,26.367,0.488,54.199
1589195484.944,4.883,21.973,28.320,-25.391,57.617
1589195484.948,-134.277,17.090,28.809,-50.781,22.461
1589195484.952,-72.754,16.113,29.297,-39.551,27.344
1589195484.956,94.727,20.020,29.785,2.441,33.203
1589195484.960,117.188,24.414,30.762,23.926,20.508
1589195484.964,28.809,31.250,31.250,10.742,-29.297
1589195484.968,-97.656,34.180,31.250,-40.527,-70.801
1589195484.972,-63.965,28.809,28.320,-38.086,8.301
1589195484.976,89.355,24.902,27.344,9.277,24.902
1589195484.980,127.441,28.320,29.297,30.273,-52.246
1589195484.984,51.270,30.762,33.691,17.578,6.348
