timestamps,TP9,AF7,AF8,TP10,Right AUX
1579164106.816,37.109,26.367,52.246,46.875,30.762
1579164106.820,40.527,29.785,51.270,40.527,55.176
1579164106.824,18.066,36.133,51.270,19.531,26.367
1579164106.828,7.324,34.668,51.270,20.020,36.133
1579164106.831,32.715,35.156,47.852,33.691,-10.254
1579164106.835,41.504,36.133,46.875,42.480,-50.293
1579164106.839,33.203,35.156,46.875,41.504,20.508
1579164106.843,29.785,35.645,46.875,29.785,61.035
1579164106.847,26.855,38.086,47.363,28.809,-3.418
1579164106.851,36.621,38.574,49.316,45.410,36.133
1579164106.855,52.734,36.133,47.363,53.711,84.961
1579164106.859,60.059,36.133,43.457,48.828,66.895
1579164106.863,47.363,36.133,42.969,37.598,42.969
1579164106.867,38.086,37.598,46.875,36.621,4.883
1579164106.871,54.199,39.062,48.340,48.828,19.531
1579164106.874,64.453,37.109,48.340,62.500,58.594
1579164106.878,57.129,37.598,47.852,62.500,65.430
1579164106.882,37.109,39.062,45.410,41.992,3.906
1579164106.886,25.879,36.133,44.922,29.785,-24.414
1579164106.890,33.203,29.785,47.852,40.527,17.090
1579164106.894,35.156,27.344,50.293,52.734,15.625
1579164106.898,37.598,32.227,47.363,47.852,50.781
1579164106.902,33.203,36.133,46.387,33.203,61.523
1579164106.906,20.020,37.598,45.410,20.508,16.602
1579164106.910,24.414,33.691,42.969,24.902,14.160
1579164106.914,42.969,33.691,44.922,40.039,15.137
1579164106.917,39.062,35.156,44.434,39.062,61.035
1579164106.921,17.578,30.762,42.480,26.367,68.359
1579164106.925,5.859,35.156,39.551,17.578,42.969
1579164106.929,15.625,31.738,37.598,21.973,55.664
1579164106.933,28.809,29.297,37.109,32.715,11.719
1579164106.937,31.738,34.668,31.250,36.133,22.461
1579164106.941,33.203,36.133,32.227,33.203,63.477
1579164106.945,26.367,38.086,35.645,24.414,50.781
1579164106.949,20.508,36.133,33.691,25.391,66.895
1579164106.953,31.250,36.621,31.738,43.945,94.238
1579164106.956,38.086,37.109,32.715,42.969,58.105
1579164106.960,39.062,38.086,31.738,37.598,25.879
1579164106.964,32.227,30.762,25.879,31.738,26.367
1579164106.968,29.785,29.297,24.902,27.344,32.227
1579164106.972,46.875,33.203,29.297,44.922,47.363
1579164106.976,42.969,31.738,30.762,49.805,56.641
1579164106.980,35.156,33.203,30.273,39.062,69.824
1579164106.984,26.855,32.715,26.367,35.156,37.109
1579164106.988,22.949,33.203,23.926,39.062,3.906
1579164106.992,40.039,37.109,29.785,45.898,37.598
1579164106.996,47.852,35.156,39.062,55.176,85.449
1579164106.999,44.922,33.203,39.062,34.668,82.031
1579164107.003,17.578,30.273,31.738,12.207,14.648
1579164107.007,5.371,28.320,29.785,32.227,3.906
1579164107.011,29.785,32.715,28.320,42.969,1.953
1579164107.015,31.738,35.156,25.879,37.109,43.457
1579164107.019,25.879,35.645,26.367,32.227,35.156
1579164107.023,16.602,35.645,24.902,22.949,23.926
1579164107.027,5.859,31.250,22.949,14.648,37.598
1579164107.031,24.414,27.832,21.973,15.625,-8.789
1579164107.035,28.809,29.297,26.855,22.461,19.043
1579164107.039,27.832,32.227,30.273,30.762,64.453
1579164107.042,24.902,36.621,24.902,28.320,81.543
1579164107.046,14.160,39.062,22.461,15.137,44.434
1579164107.050,22.949,36.133,25.879,18.066,50.293
1579164107.054,32.227,35.156,22.461,24.414,105.469
1579164107.058,41.016,38.574,20.020,21.484,46.875
1579164107.062,24.414,32.227,22.461,17.578,11.719
1579164107.066,4.883,26.855,20.508,7.324,16.602
1579164107.070,25.879,32.227,23.926,16.602,20.996
1579164107.074,45.410,34.180,27.344,29.297,39.062
1579164107.078,37.598,30.762,25.879,31.250,21.484
1579164107.081,22.949,30.762,24.414,37.109,38.086
1579164107.085,18.555,36.621,25.391,32.227,55.664
1579164107.089,24.902,39.062,27.344,31.250,13.672
1579164107.093,29.297,27.832,26.367,42.480,85.938
1579164107.097,34.668,21.973,18.555,44.434,125.977
1579164107.101,30.273,26.367,20.020,33.203,49.805
1579164107.105,3.906,28.809,31.738,18.555,55.176
1579164107.109,3.418,28.320,35.156,23.926,77.148
1579164107.113,33.203,31.738,30.762,29.297,41.016
1579164107.117,41.504,37.109,26.367,30.762,-16.113
1579164107.121,35.156,38.086,28.320,35.156,0.000
1579164107.124,21.973,35.156,27.832,17.090,20.996
1579164107.128,31.738,30.762,29.297,25.879,-34.180
1579164107.132,47.852,33.203,34.180,44.434,21.973
1579164107.136,44.434,35.645,32.715,43.945,105.469
1579164107.140,40.527,36.133,27.832,43.945,58.105
1579164107.144,15.137,33.691,24.414,26.367,33.691
1579164107.148,20.020,33.203,25.391,20.508,30.273
1579164107.152,49.805,36.621,26.367,37.598,64.453
1579164107.156,42.480,33.691,26.855,46.387,72.754
1579164107.160,33.203,32.715,25.879,41.016,29.297
1579164107.164,35.645,33.203,25.391,22.949,3.906
1579164107.167,28.809,34.180,29.297,26.855,75.684
1579164107.171,33.203,35.645,31.738,45.410,92.285
1579164107.175,44.434,31.738,31.738,52.734,31.738
1579164107.179,44.922,33.203,28.809,51.270,56.641
1579164107.183,31.250,36.133,28.320,35.645,25.391
1579164107.187,29.785,36.133,29.785,29.297,36.621
1579164107.191,42.969,38.574,32.227,42.969,85.449
1579164107.195,46.387,34.180,36.133,47.852,18.066
1579164107.199,40.039,30.273,31.250,42.480,-24.414
