timestamps,TP9,AF7,AF8,TP10,Right AUX
1581426624.612,18.555,45.898,26.367,27.344,-28.809
1581426624.616,22.949,43.457,29.297,27.344,-16.602
1581426624.620,7.324,43.457,29.785,25.391,65.918
1581426624.624,-3.906,42.480,28.809,26.855,73.242
1581426624.628,8.301,41.992,31.738,30.273,19.531
1581426624.632,13.672,43.457,33.691,34.180,42.969
1581426624.636,2.930,42.969,32.227,26.367,62.500
1581426624.640,-1.953,43.457,31.250,19.043,69.824
1581426624.644,-0.977,47.363,34.668,21.973,51.270
1581426624.648,10.254,50.293,36.133,25.879,27.344
1581426624.651,15.625,48.828,36.133,29.785,25.391
1581426624.655,17.578,45.410,31.738,29.297,13.184
1581426624.659,20.020,47.852,29.297,25.391,40.527
1581426624.663,7.812,51.270,32.715,21.973,30.273
1581426624.667,8.301,48.828,33.691,28.809,-6.348
1581426624.671,20.020,48.828,35.156,30.762,18.555
1581426624.675,17.090,48.340,33.691,16.113,27.832
1581426624.679,12.207,47.852,27.344,20.508,20.996
1581426624.683,2.441,48.828,25.391,28.320,28.809
1581426624.687,4.883,48.828,25.391,23.926,30.273
1581426624.691,23.926,51.270,22.949,29.785,99.609
1581426624.694,28.320,56.152,24.414,27.344,99.121
1581426624.698,18.066,55.664,24.902,20.996,56.152
1581426624.702,4.395,52.246,25.391,25.879,59.082
1581426624.706,0.000,52.246,27.832,26.367,31.250
1581426624.710,10.254,51.758,30.762,34.180,35.645
1581426624.714,29.297,49.316,32.715,32.715,20.020
1581426624.718,31.250,47.363,33.203,24.414,-36.621
1581426624.722,11.230,43.945,32.715,25.879,-0.977
1581426624.726,3.418,42.480,32.715,30.762,-8.789
1581426624.730,14.160,45.898,33.203,36.133,-26.855
1581426624.733,20.508,49.316,32.227,33.691,-5.859
1581426624.737,19.043,50.293,32.227,35.645,29.785
1581426624.741,12.695,49.805,32.715,35.156,7.812
1581426624.745,6.836,49.805,31.738,26.855,-40.039
1581426624.749,18.555,48.340,29.785,30.762,-39.551
1581426624.753,25.879,47.852,31.738,41.992,-56.641
1581426624.757,23.926,50.293,31.250,39.551,-35.645
1581426624.761,20.996,50.781,28.320,27.832,23.438
1581426624.765,9.766,48.828,30.762,28.809,-0.977
1581426624.769,18.066,44.922,32.227,31.738,-30.762
1581426624.773,28.809,43.457,32.227,24.414,14.160
1581426624.776,20.020,45.898,34.180,31.250,-5.371
1581426624.780,7.812,47.852,33.691,36.621,-53.223
1581426624.784,5.371,49.316,30.762,32.715,8.301
1581426624.788,14.648,46.875,29.785,32.227,25.391
1581426624.792,17.090,46.387,30.273,31.250,-15.625
1581426624.796,18.066,47.852,31.738,36.133,58.594
1581426624.800,15.137,49.805,32.715,41.016,64.453
1581426624.804,5.859,52.734,34.180,34.668,-1.953
1581426624.808,16.113,50.781,35.156,24.902,-20.508
1581426624.812,33.203,51.270,37.598,20.508,12.695
1581426624.816,26.367,51.270,39.551,27.832,59.570
1581426624.819,8.301,45.898,40.527,28.809,14.648
1581426624.823,-3.906,38.086,41.992,15.625,-20.508
1581426624.827,0.977,35.156,42.480,19.043,23.926
1581426624.831,7.812,40.039,41.504,27.832,50.781
1581426624.835,14.648,41.992,43.457,28.809,25.391
1581426624.839,15.625,40.039,41.016,21.973,2.930
1581426624.843,1.465,40.039,39.062,22.461,32.227
1581426624.847,3.906,42.480,38.574,29.297,27.832
1581426624.851,25.391,41.016,36.621,32.715,8.301
1581426624.855,28.320,39.062,35.156,28.320,-20.996
1581426624.858,18.066,40.039,34.668,27.344,-36.133
1581426624.862,8.789,40.039,34.180,29.785,28.809
1581426624.866,17.090,42.480,34.668,31.738,-6.836
1581426624.870,32.715,41.992,35.156,34.180,47.363
1581426624.874,33.203,41.504,36.621,39.062,66.895
1581426624.878,28.320,45.898,36.621,42.969,13.672
1581426624.882,16.602,44.434,32.715,40.527,-10.254
1581426624.886,10.254,41.992,30.273,40.527,-42.480
1581426624.890,18.555,41.504,30.273,26.855,11.719
1581426624.894,26.855,41.504,32.715,16.602,-4.883
1581426624.898,19.043,41.016,34.668,28.809,65.430
1581426624.901,6.348,35.645,34.180,32.715,106.934
1581426624.905,1.953,35.156,31.738,25.879,4.883
1581426624.909,15.625,39.551,29.785,21.973,13.672
1581426624.913,20.020,39.062,31.738,15.625,43.457
1581426624.917,11.230,39.551,33.203,18.066,-2.441
1581426624.921,16.113,41.504,34.180,25.879,22.461
1581426624.925,11.719,44.434,34.668,33.203,46.387
1581426624.929,12.695,46.875,34.180,34.180,75.684
1581426624.933,23.438,46.875,35.156,30.273,101.562
1581426624.937,23.438,46.387,35.156,33.203,45.898
1581426624.941,17.090,43.945,31.250,40.527,20.508
1581426624.944,7.812,43.457,32.227,37.598,-22.949
1581426624.948,19.043,45.898,33.691,36.621,-12.695
1581426624.952,29.297,47.852,33.203,44.434,67.383
1581426624.956,32.715,47.852,34.668,46.875,62.012
1581426624.960,21.973,45.898,35.156,45.898,3.418
1581426624.964,8.789,44.434,36.133,30.273,2.930
1581426624.968,19.531,43.945,32.227,30.273,20.508
1581426624.972,29.785,44.434,16.602,39.551,-26.367
1581426624.976,39.551,42.480,0.977,41.992,-22.949
1581426624.980,30.762,38.086,-3.906,50.781,-27.832
1581426624.983,9.766,38.086,-4.395,43.457,-12.695
1581426624.987,18.555,41.992,-4.883,33.691,57.129
1581426624.991,41.016,46.387,-0.488,35.645,29.297
1581426624.995,34.668,48.340,3.906,33.691,-11.719
1581426624.999,13.672,46.875,4.883,36.133,27.832
1581426625.003,6.348,45.898,3.906,33.691,40.527
1581426625.007,4.395,41.504,6.348,25.879,81.543
1581426625.011,17.578,41.504,8.789,26.855,55.664
1581426625.015,27.832,45.410,8.789,33.203,20.996
1581426625.019,24.902,43.457,7.812,39.062,41.504
1581426625.023,3.418,40.039,8.789,33.691,-2.441
1581426625.026,-5.859,40.527,10.254,27.344,15.137
1581426625.030,16.113,41.992,9.766,33.691,78.125
1581426625.034,23.438,41.016,15.137,37.109,56.152
1581426625.038,19.531,40.039,21.484,37.598,-1.953
1581426625.042,10.742,40.527,21.484,28.809,24.414
1581426625.046,12.695,44.434,23.926,26.855,-3.418
1581426625.050,19.531,44.434,23.926,38.574,-55.176
1581426625.054,19.043,44.434,22.461,38.574,-4.395
1581426625.058,16.602,44.922,22.949,31.250,28.809
1581426625.062,5.371,41.504,22.461,29.785,17.578
1581426625.066,7.324,41.504,23.926,28.809,1.953
1581426625.069,16.113,42.969,26.367,25.879,17.090
1581426625.073,20.996,41.016,33.203,35.645,-37.598
1581426625.077,24.902,41.016,36.621,43.457,-3.418
1581426625.081,10.742,40.527,34.180,28.809,62.500
1581426625.085,-4.395,39.551,32.715,24.902,33.691
1581426625.089,5.859,41.016,32.227,24.414,24.902
1581426625.093,12.695,39.551,27.832,24.414,60.547
1581426625.097,17.090,40.039,28.320,29.297,38.086
1581426625.101,10.742,41.504,33.203,26.855,10.742
1581426625.105,-0.977,41.504,34.668,17.578,45.898
1581426625.108,11.719,43.945,35.156,18.555,49.805
1581426625.112,20.508,41.992,34.668,22.949,-4.395
1581426625.116,20.508,41.016,29.297,22.949,-12.207
1581426625.120,18.555,44.922,28.809,27.344,41.992
1581426625.124,3.906,47.852,33.691,30.762,13.184
1581426625.128,11.230,50.293,32.715,26.367,37.598
1581426625.132,28.320,50.293,34.668,27.344,88.379
1581426625.136,24.414,48.340,39.551,29.297,37.109
1581426625.140,20.508,48.828,36.621,21.973,15.625
1581426625.144,11.230,47.363,31.738,20.508,16.602
1581426625.148,7.324,45.898,33.203,21.484,-0.977
1581426625.151,23.438,47.363,34.668,24.414,-13.672
1581426625.155,26.367,46.387,36.133,28.809,-26.367
1581426625.159,17.578,46.875,39.062,35.156,24.902
1581426625.163,3.906,45.410,40.039,32.715,37.598
1581426625.167,-2.930,42.969,37.598,20.996,21.484
1581426625.171,6.836,42.969,35.156,21.484,-0.488
1581426625.175,8.789,42.969,34.180,30.273,-24.414
1581426625.179,-4.883,42.969,33.203,33.203,-20.020
1581426625.183,-8.301,44.922,34.668,21.484,-18.066
1581426625.187,-0.977,45.898,35.156,14.648,77.637
1581426625.191,16.113,43.457,31.738,20.508,75.195
1581426625.194,21.484,44.434,30.762,30.273,50.781
1581426625.198,10.742,44.922,26.855,32.715,27.344
1581426625.202,2.930,44.434,22.461,21.973,-53.223
1581426625.206,1.465,47.363,25.879,25.879,-10.254
1581426625.210,16.602,47.852,26.367,30.762,62.500
1581426625.214,22.949,48.340,26.367,24.902,54.199
1581426625.218,16.602,45.410,28.320,23.438,34.180
1581426625.222,8.301,43.945,28.320,30.273,10.254
1581426625.226,1.953,40.039,28.320,41.992,4.883
1581426625.230,12.695,39.551,25.879,39.062,23.926
1581426625.233,26.855,46.387,28.809,29.785,-12.695
1581426625.237,23.926,48.828,33.203,31.738,-39.551
1581426625.241,12.207,44.922,29.297,28.320,12.207
1581426625.245,7.324,43.457,27.344,24.414,32.227
1581426625.249,16.113,44.434,32.227,29.785,-13.672
1581426625.253,24.902,46.875,34.180,32.227,38.574
1581426625.257,23.926,48.828,31.250,31.738,39.551
1581426625.261,14.160,47.852,28.320,31.738,18.066
1581426625.265,10.254,44.922,30.762,30.273,18.555
1581426625.269,16.602,41.016,31.738,26.855,9.766
1581426625.273,8.789,39.551,29.785,26.855,20.020
1581426625.276,2.441,40.039,28.320,35.645,55.176
1581426625.280,10.742,39.551,27.344,24.902,74.219
1581426625.284,6.836,38.086,25.391,20.020,52.246
1581426625.288,2.441,42.480,26.367,30.762,46.875
1581426625.292,15.137,43.457,29.297,30.762,46.387
1581426625.296,24.902,41.504,27.832,24.414,-11.719
1581426625.300,15.625,40.527,27.344,22.461,-68.359
1581426625.304,5.371,39.551,29.785,24.902,-19.043
1581426625.308,12.207,41.504,29.785,29.785,25.391
1581426625.312,28.320,41.504,28.320,37.109,-43.945
1581426625.316,30.273,40.039,29.297,33.203,-10.742
1581426625.319,20.508,41.992,30.273,29.785,60.547
1581426625.323,15.137,41.016,28.809,38.574,16.602
1581426625.327,16.113,40.527,28.320,36.133,-9.277
1581426625.331,30.273,44.434,31.250,31.250,-3.906
1581426625.335,31.738,44.922,33.203,39.062,32.715
1581426625.339,18.066,42.969,34.668,30.273,51.270
1581426625.343,15.625,44.922,36.133,15.625,71.289
1581426625.347,14.160,43.945,38.086,22.949,86.914
1581426625.351,23.926,41.992,36.133,24.902,-9.766
1581426625.355,34.668,46.387,36.621,26.855,-26.855
1581426625.358,34.668,48.828,37.109,35.156,26.855
