timestamps,TP9,AF7,AF8,TP10,Right AUX
1589185980.898,32.715,36.621,26.855,56.641,63.965
1589185980.902,10.742,32.715,30.273,0.488,38.574
1589185980.906,20.508,34.668,29.785,2.441,4.883
1589185980.910,47.363,33.691,26.367,59.082,-24.902
1589185980.914,55.664,28.809,24.414,54.688,31.250
1589185980.918,41.504,28.320,26.855,40.527,16.113
1589185980.922,8.301,27.832,32.227,11.230,31.250
1589185980.926,11.719,23.926,29.297,1.953,37.109
1589185980.929,45.898,23.438,20.508,32.227,4.395
1589185980.933,42.480,24.414,10.254,50.781,56.641
1589185980.937,26.367,20.996,16.113,51.758,30.273
1589185980.941,6.348,20.996,25.391,1.465,-20.020
1589185980.945,7.812,25.391,29.785,-6.348,-3.906
1589185980.949,45.410,28.809,35.645,45.898,18.555
1589185980.953,53.711,27.832,32.227,69.336,57.617
1589185980.957,46.875,23.926,28.809,57.617,49.316
1589185980.961,18.555,27.344,30.762,23.926,3.418
1589185980.965,1.465,23.438,31.738,7.324,-3.418
1589185980.968,33.203,19.531,24.902,30.273,41.016
1589185980.972,47.363,26.855,19.043,59.082,21.484
1589185980.976,33.691,29.297,22.461,44.922,11.230
1589185980.980,22.949,26.855,29.297,2.930,9.766
1589185980.984,17.578,26.367,26.367,-11.719,27.344
1589185980.988,29.785,26.367,22.461,17.090,20.020
1589185980.992,43.457,24.902,24.414,46.387,-0.488
1589185980.996,48.340,25.879,25.391,41.504,22.461
1589185981.000,27.832,29.297,25.391,12.207,20.996
1589185981.004,5.371,27.832,24.414,-10.254,11.719
1589185981.008,35.645,27.832,25.879,10.742,2.441
1589185981.011,63.965,31.250,29.297,55.664,33.203
1589185981.015,54.199,27.832,29.297,56.641,44.922
1589185981.019,31.738,27.832,29.297,17.578,39.062
1589185981.023,15.137,31.738,26.855,-5.371,20.996
1589185981.027,32.227,32.227,23.438,21.973,26.367
1589185981.031,40.039,34.180,20.508,50.781,20.020
1589185981.035,36.133,30.273,25.391,53.711,-24.902
1589185981.039,25.879,27.344,29.785,36.133,-23.438
1589185981.043,6.836,30.273,23.926,-12.695,6.348
1589185981.047,27.832,29.297,23.438,0.000,71.289
1589185981.051,50.781,32.227,23.438,51.758,36.133
1589185981.054,45.898,34.180,23.926,61.035,-0.488
1589185981.058,29.785,28.809,31.250,38.574,10.254
1589185981.062,12.207,27.344,32.715,-4.395,56.641
1589185981.066,37.109,30.762,26.855,-0.488,73.242
1589185981.070,48.828,24.414,23.926,45.898,30.762
1589185981.074,40.039,23.438,21.484,65.430,44.922
1589185981.078,41.504,28.320,14.648,36.621,52.246
1589185981.082,16.113,25.391,20.996,-8.301,-12.695
1589185981.086,12.207,20.996,16.602,-1.953,-34.668
1589185981.090,39.062,17.090,9.277,42.480,42.480
1589185981.093,47.852,20.020,10.254,51.758,28.320
1589185981.097,30.273,25.391,6.348,28.809,38.574
1589185981.101,6.348,22.949,10.254,-2.441,35.156
1589185981.105,11.719,21.484,6.348,-9.766,10.254
1589185981.109,37.109,20.996,-0.977,20.996,66.895
1589185981.113,39.062,21.484,2.441,46.387,39.551
1589185981.117,31.738,21.973,8.301,34.668,15.625
1589185981.121,9.766,19.531,9.277,-5.371,13.672
1589185981.125,-3.418,19.531,7.324,-18.066,-5.859
1589185981.129,24.902,19.043,11.230,29.785,6.836
1589185981.133,50.781,23.438,11.230,53.711,15.137
1589185981.136,39.062,23.438,9.277,46.875,41.504
1589185981.140,3.906,19.531,8.301,20.020,93.750
1589185981.144,-3.906,20.508,6.836,-16.113,104.004
1589185981.148,25.391,17.090,2.441,12.207,90.820
1589185981.152,42.480,10.254,-2.930,37.109,72.754
1589185981.156,32.227,13.184,0.488,26.367,20.508
1589185981.160,4.395,13.672,-0.977,-3.906,16.602
1589185981.164,-10.254,9.277,-7.812,-28.809,-26.855
1589185981.168,2.930,8.301,-11.230,-4.883,-10.742
1589185981.172,14.160,6.836,-11.230,19.531,27.832
1589185981.176,11.719,2.930,-11.230,9.766,71.777
1589185981.179,-9.277,4.883,-14.160,-21.973,122.070
1589185981.183,-23.438,8.301,-17.578,-46.875,59.082
1589185981.187,13.184,7.812,-17.090,-21.973,9.277
1589185981.191,36.621,9.277,-14.160,7.812,36.621
1589185981.195,16.602,5.859,-14.648,20.996,60.547
1589185981.199,-12.695,3.418,-10.254,0.977,78.613
1589185981.203,-22.461,6.836,-9.277,-38.086,77.637
1589185981.207,1.465,5.371,-16.602,-16.602,58.594
1589185981.211,31.738,6.348,-15.137,29.297,66.895
1589185981.215,34.668,11.719,-9.277,27.832,101.562
1589185981.218,9.277,15.625,-6.836,4.395,94.238
1589185981.222,-13.672,15.137,-1.465,-23.926,75.684
1589185981.226,5.371,12.207,-3.906,-15.137,61.523
1589185981.230,32.715,12.207,-7.812,31.250,31.738
1589185981.234,34.668,10.254,4.883,39.551,-7.324
1589185981.238,21.973,14.160,12.695,13.184,-8.789
1589185981.242,-10.254,12.695,11.719,-22.949,21.484
1589185981.246,0.977,10.742,10.254,-13.672,39.551
1589185981.250,39.551,15.625,10.742,17.090,43.945
1589185981.254,40.527,16.602,6.348,27.344,-9.766
1589185981.258,19.531,16.113,7.812,15.137,-37.598
1589185981.261,-6.836,19.531,9.766,-14.648,0.977
1589185981.265,1.953,17.578,9.766,-19.043,48.828
1589185981.269,38.574,14.160,10.742,12.207,63.965
1589185981.273,46.875,20.996,13.184,43.457,51.758
1589185981.277,36.133,22.949,16.113,34.668,49.805
1589185981.281,-0.488,20.996,18.066,-9.766,60.059
1589185981.285,-10.254,17.578,15.137,-34.180,20.020
1589185981.289,26.367,19.531,10.254,11.719,-7.812
1589185981.293,28.320,21.484,13.672,43.457,9.766
1589185981.297,15.137,19.043,14.648,25.391,14.160
1589185981.301,-3.906,19.043,13.184,-9.766,4.883
1589185981.304,-18.066,14.648,16.113,-32.227,5.859
1589185981.308,6.348,17.578,14.160,7.324,-15.137
1589185981.312,27.344,17.090,13.184,36.621,42.969
1589185981.316,23.438,12.207,15.625,24.414,21.484
1589185981.320,-2.441,18.066,19.043,-8.301,-2.441
1589185981.324,-12.207,16.113,16.602,-23.926,63.477
1589185981.328,9.277,12.695,7.812,5.859,6.348
1589185981.332,26.367,15.625,9.277,24.902,-15.625
1589185981.336,33.203,14.648,17.578,18.555,-21.484
1589185981.340,8.301,15.625,18.555,-2.441,-22.461
1589185981.343,-23.438,14.160,13.184,-35.645,58.594
1589185981.347,7.812,9.766,2.930,-25.391,73.730
1589185981.351,25.879,13.184,7.812,23.926,62.500
1589185981.355,18.555,14.160,14.160,33.203,0.488
1589185981.359,0.488,14.648,11.230,0.488,-46.387
1589185981.363,-30.273,13.184,13.184,-23.926,-1.953
