timestamps,TP9,AF7,AF8,TP10,Right AUX
1585157740.058,66.895,-41.504,17.578,47.363,80.566
1585157740.062,-13.672,211.426,146.484,54.199,65.918
1585157740.066,-37.109,200.684,126.465,37.598,-10.254
1585157740.070,29.785,-18.066,4.395,22.949,-20.996
1585157740.074,104.492,-189.453,-76.660,24.414,32.715
1585157740.078,72.754,-92.285,-21.973,36.133,9.766
1585157740.082,-22.461,166.016,107.422,35.156,-0.977
1585157740.086,-59.082,222.656,119.141,18.066,35.156
1585157740.090,-0.488,52.734,5.859,-13.184,0.488
1585157740.093,75.195,-163.574,-105.469,-20.020,13.184
1585157740.097,59.570,-111.328,-50.293,1.953,62.500
1585157740.101,-21.484,175.293,103.516,9.277,6.836
1585157740.105,-56.641,253.906,120.117,-13.672,-38.574
1585157740.109,-4.883,70.312,7.812,-36.133,5.371
1585157740.113,75.195,-150.879,-103.516,-32.227,27.344
1585157740.117,82.031,-89.844,-54.199,-10.742,35.156
1585157740.121,7.324,154.297,91.309,14.160,33.203
1585157740.125,-44.922,234.863,123.047,9.277,36.133
1585157740.129,-10.742,71.777,8.789,-19.043,12.207
1585157740.133,68.359,-171.875,-113.281,-26.367,23.438
1585157740.136,80.566,-125.977,-61.035,-3.418,71.777
1585157740.140,12.695,132.812,75.684,25.879,37.109
1585157740.144,-41.504,274.902,134.277,22.461,-5.859
1585157740.148,-7.812,137.695,54.199,-3.906,36.621
1585157740.152,75.684,-122.559,-78.613,-9.277,60.059
1585157740.156,94.727,-130.859,-67.383,13.672,4.883
1585157740.160,32.227,88.379,55.664,34.668,12.695
1585157740.164,-35.645,247.070,141.113,34.668,14.648
1585157740.168,-20.020,123.047,64.941,16.602,30.762
1585157740.172,60.059,-104.980,-71.289,3.906,105.469
1585157740.176,97.168,-144.043,-76.660,19.531,123.047
1585157740.179,38.574,50.293,44.434,33.691,54.199
1585157740.183,-30.762,260.742,152.832,35.645,32.227
1585157740.187,-22.949,143.555,70.312,17.090,18.555
1585157740.191,49.805,-115.723,-71.289,-6.836,-2.441
1585157740.195,100.586,-139.648,-68.848,8.789,8.301
1585157740.199,56.641,27.832,41.504,42.480,30.762
1585157740.203,-21.973,233.398,150.391,41.992,63.965
1585157740.207,-22.949,186.523,102.051,20.020,24.902
1585157740.211,49.316,-34.668,-22.949,-0.488,9.766
1585157740.215,104.980,-146.973,-69.824,7.812,59.570
1585157740.218,76.172,-39.062,4.395,37.598,52.246
1585157740.222,-6.348,171.387,124.512,48.340,7.812
1585157740.226,-31.250,162.109,105.469,30.273,10.742
1585157740.230,35.156,-19.043,-10.742,2.441,36.621
1585157740.234,99.609,-126.953,-57.617,14.160,72.266
1585157740.238,73.242,-19.531,17.578,43.457,51.758
1585157740.242,-13.672,192.871,124.512,41.504,51.270
1585157740.246,-41.992,202.637,112.793,15.137,1.465
1585157740.250,22.461,36.133,20.020,-1.953,22.461
1585157740.254,84.961,-153.809,-64.941,3.418,72.754
1585157740.258,66.406,-84.473,-8.789,24.902,49.805
1585157740.261,-8.789,154.297,119.141,38.574,55.664
1585157740.265,-44.434,209.473,129.883,33.203,47.852
1585157740.269,11.719,44.434,24.414,18.555,54.688
1585157740.273,83.496,-137.207,-66.406,16.113,79.102
1585157740.277,85.938,-78.125,-13.672,37.109,62.988
1585157740.281,16.602,103.516,83.984,60.059,36.133
1585157740.285,-35.645,194.824,114.258,52.734,-22.461
1585157740.289,0.488,108.398,53.711,13.184,-4.395
1585157740.293,78.125,-111.328,-62.988,0.977,24.414
1585157740.297,96.191,-109.863,-38.086,30.762,5.859
1585157740.301,28.320,98.633,91.797,62.988,-19.531
1585157740.304,-34.180,259.277,160.645,46.875,55.664
1585157740.308,-4.883,126.465,64.453,11.230,94.727
1585157740.312,71.289,-139.648,-65.918,8.789,94.727
1585157740.316,90.820,-169.434,-55.664,25.879,58.105
1585157740.320,27.344,16.602,51.270,44.434,-10.254
1585157740.324,-46.875,223.633,147.949,33.203,-15.137
1585157740.328,-28.809,162.109,87.402,3.906,-36.133
1585157740.332,51.758,-80.566,-42.480,-9.277,-1.465
1585157740.336,78.613,-154.297,-56.641,7.324,62.012
1585157740.340,21.973,25.391,58.105,45.410,27.832
1585157740.343,-45.898,246.582,167.969,42.969,34.668
1585157740.347,-33.691,171.387,102.539,13.672,78.125
1585157740.351,50.293,-79.590,-32.227,8.789,54.688
1585157740.355,98.145,-193.848,-74.219,22.461,54.688
1585157740.359,47.363,-26.367,20.996,42.480,49.316
1585157740.363,-27.344,206.055,139.648,40.039,89.355
1585157740.367,-23.438,187.500,111.328,22.949,106.445
1585157740.371,47.852,-41.992,-16.602,3.418,29.785
1585157740.375,98.633,-234.375,-100.586,6.348,-25.879
1585157740.379,60.059,-76.172,-0.488,31.738,-26.367
1585157740.383,-23.438,224.121,147.949,43.457,-30.762
1585157740.386,-40.527,220.703,119.629,14.648,-53.711
1585157740.390,24.414,0.977,-3.418,-17.578,1.465
1585157740.394,88.379,-166.016,-80.566,-11.230,16.113
1585157740.398,60.547,-24.414,14.648,14.648,52.246
1585157740.402,-15.137,217.773,146.484,27.344,92.773
1585157740.406,-42.969,208.008,120.605,13.184,22.461
1585157740.410,10.742,7.324,5.371,-8.789,27.344
1585157740.414,83.496,-197.266,-95.215,-5.371,35.156
1585157740.418,71.289,-85.449,-12.207,29.785,33.203
1585157740.422,-6.348,186.523,144.531,49.805,2.930
1585157740.426,-39.062,252.930,153.809,39.062,-9.277
1585157740.429,22.461,41.504,29.297,28.809,-21.484
1585157740.433,99.609,-176.758,-72.266,20.996,-1.953
1585157740.437,90.332,-82.520,-8.789,36.621,19.531
1585157740.441,13.184,157.715,122.070,59.082,5.371
1585157740.445,-31.738,253.906,161.133,39.062,22.949
1585157740.449,18.066,61.523,41.016,19.043,50.293
1585157740.453,99.609,-179.688,-78.613,27.832,48.828
1585157740.457,108.398,-141.113,-32.227,46.387,44.922
1585157740.461,34.668,121.094,111.816,55.176,71.289
1585157740.465,-26.367,265.137,162.109,41.504,50.293
1585157740.468,9.277,68.848,37.598,14.160,35.156
1585157740.472,92.773,-166.992,-76.660,6.348,42.969
1585157740.476,111.328,-104.980,-30.762,26.855,65.918
1585157740.480,41.016,104.004,80.078,48.340,-8.301
1585157740.484,-21.973,259.766,156.250,49.805,6.836
1585157740.488,1.465,132.812,72.754,34.180,77.148
1585157740.492,74.707,-111.328,-65.918,14.160,62.988
1585157740.496,104.492,-147.461,-65.430,22.949,60.547
1585157740.500,51.270,34.668,52.734,54.688,49.805
1585157740.504,-18.555,213.867,143.066,58.105,31.250
1585157740.508,-13.184,101.562,68.848,22.949,24.414
1585157740.511,62.500,-107.422,-43.945,-3.906,15.137
1585157740.515,102.051,-128.906,-39.062,18.555,48.340
1585157740.519,45.898,57.129,70.801,44.922,98.145
1585157740.523,-30.273,218.262,150.879,46.387,62.988
1585157740.527,-21.484,145.996,98.145,31.250,6.348
1585157740.531,51.270,-44.922,-2.441,6.348,32.715
1585157740.535,99.121,-168.457,-53.711,15.137,43.457
1585157740.539,57.129,-13.672,33.203,46.875,-5.859
1585157740.543,-18.066,198.730,132.324,58.594,26.855
1585157740.547,-28.320,180.176,104.004,36.133,80.078
1585157740.551,35.156,-37.598,-15.137,9.277,30.762
1585157740.554,95.703,-182.129,-82.520,17.578,17.090
1585157740.558,72.266,-14.160,22.461,48.340,75.684
1585157740.562,-1.465,171.387,123.535,60.547,87.402
1585157740.566,-25.879,171.387,109.375,47.363,79.590
1585157740.570,30.273,27.832,21.484,14.160,61.523
1585157740.574,101.562,-142.090,-63.477,8.301,68.848
1585157740.578,90.820,-52.734,-6.348,36.133,62.012
1585157740.582,8.301,171.875,111.328,61.523,41.504
1585157740.586,-30.273,244.629,141.113,45.898,52.734
1585157740.590,22.949,65.430,34.668,8.301,64.941
1585157740.593,96.680,-157.715,-82.031,12.207,71.289
1585157740.597,89.355,-108.887,-29.297,41.992,56.152
1585157740.601,2.930,110.352,98.145,52.246,53.223
1585157740.605,-41.016,231.934,148.438,38.574,55.176
1585157740.609,8.789,82.520,50.781,20.996,24.414
1585157740.613,80.566,-136.719,-61.523,6.836,0.000
1585157740.617,91.309,-124.512,-42.969,29.297,-35.156
1585157740.621,22.949,100.586,80.078,56.152,-31.738
1585157740.625,-32.715,255.371,159.668,47.852,-14.648
1585157740.629,4.395,104.980,59.082,27.344,-44.922
1585157740.633,83.008,-107.422,-53.711,20.996,4.395
1585157740.636,100.098,-136.230,-47.852,32.715,42.969
1585157740.640,29.297,58.105,59.570,43.945,17.578
1585157740.644,-37.109,245.605,146.484,40.527,20.996
1585157740.648,-11.230,142.090,69.336,16.602,-29.297
1585157740.652,72.754,-64.453,-46.387,7.324,29.297
1585157740.656,107.422,-156.250,-73.242,33.691,91.309
1585157740.660,46.387,10.254,36.621,58.594,22.949
1585157740.664,-28.809,258.789,153.320,49.805,-9.277
1585157740.668,-15.625,174.316,87.402,22.949,36.133
1585157740.672,65.430,-60.547,-28.320,7.812,69.824
1585157740.676,108.398,-156.250,-58.105,18.066,73.242
1585157740.679,52.734,36.621,52.246,45.898,102.539
1585157740.683,-26.855,250.977,156.250,49.805,75.684
1585157740.687,-25.391,158.691,104.004,24.414,20.508
1585157740.691,46.875,-78.125,-27.344,7.324,37.598
1585157740.695,98.145,-206.055,-92.773,16.113,55.176
1585157740.699,58.105,-26.367,29.297,41.016,29.297
1585157740.703,-17.578,235.840,166.504,61.035,30.273
1585157740.707,-20.996,214.355,127.930,50.781,9.277
1585157740.711,51.758,-32.227,-5.371,29.785,21.973
1585157740.715,111.328,-194.824,-74.707,28.809,38.086
1585157740.718,79.590,-36.621,26.367,38.086,-7.324
1585157740.722,-1.465,207.031,142.090,45.410,17.578
1585157740.726,-21.973,221.680,125.488,31.738,43.457
1585157740.730,41.016,-4.395,-4.395,8.301,30.273
1585157740.734,113.770,-185.059,-96.680,13.672,-33.691
1585157740.738,95.215,-60.547,-7.324,45.410,-43.945
1585157740.742,4.883,199.707,143.555,54.688,49.805
1585157740.746,-31.250,264.648,153.320,41.504,44.922
1585157740.750,24.902,17.090,-5.859,24.902,21.973
1585157740.754,104.492,-203.613,-98.145,23.926,37.109
1585157740.758,98.145,-71.777,0.488,41.504,25.391
1585157740.761,16.602,182.617,126.953,64.453,53.223
1585157740.765,-22.461,263.672,150.391,50.293,72.754
1585157740.769,15.625,63.965,24.414,21.484,69.824
1585157740.773,85.449,-134.277,-79.590,12.207,59.570
1585157740.777,93.750,-96.680,-32.715,24.902,6.348
1585157740.781,18.066,107.910,88.867,50.293,13.672
1585157740.785,-38.086,226.562,141.602,46.875,25.879
1585157740.789,-0.977,47.363,35.645,21.973,63.477
1585157740.793,76.172,-153.809,-61.035,13.672,51.270
1585157740.797,93.262,-94.727,-14.648,34.180,50.781
1585157740.801,24.902,128.906,102.539,54.688,92.285
1585157740.804,-37.109,237.793,154.297,48.340,14.648
1585157740.808,-6.348,106.934,70.801,20.996,3.418
1585157740.812,74.219,-97.656,-40.039,17.090,28.809
1585157740.816,102.051,-135.254,-44.922,33.203,45.898
1585157740.820,43.457,79.590,67.383,52.734,30.273
1585157740.824,-24.414,223.633,141.113,55.664,11.719
1585157740.828,-10.254,113.281,61.035,22.461,26.855
1585157740.832,73.730,-101.562,-55.176,9.766,11.719
1585157740.836,110.352,-156.738,-42.480,31.738,20.020
1585157740.840,52.246,40.039,74.707,42.969,-1.465
1585157740.843,-20.508,175.781,125.488,44.434,-57.617
1585157740.847,-22.949,132.324,82.520,23.438,-10.254
1585157740.851,49.805,-25.391,-5.859,-4.395,71.289
1585157740.855,106.934,-145.508,-53.711,9.277,68.359
1585157740.859,66.895,16.113,42.480,36.133,60.547
1585157740.863,-13.672,215.820,138.184,42.480,90.332
1585157740.867,-26.367,190.430,114.258,18.066,74.707
1585157740.871,47.363,-29.297,-1.953,2.930,50.293
1585157740.875,108.398,-188.477,-65.918,18.066,66.895
1585157740.879,68.359,-63.477,22.461,41.992,62.012
1585157740.883,-9.766,124.512,114.258,59.082,-6.836
1585157740.886,-31.738,161.133,114.746,35.156,-27.832
1585157740.890,29.785,25.879,34.668,5.859,78.125
