timestamps,TP9,AF7,AF8,TP10,Right AUX
1581426859.081,-2.930,88.867,30.762,28.320,17.578
1581426859.085,11.230,92.773,31.738,28.320,58.105
1581426859.089,16.602,93.262,33.203,26.855,21.484
1581426859.093,10.254,92.285,36.133,29.785,10.742
1581426859.097,0.977,88.867,31.250,25.391,25.391
1581426859.101,24.414,102.051,41.016,35.156,60.059
1581426859.105,44.922,115.723,52.734,49.805,78.613
1581426859.109,30.273,109.863,42.480,39.062,51.270
1581426859.112,13.184,105.957,35.156,20.020,86.426
1581426859.116,1.465,105.957,35.645,17.578,81.543
1581426859.120,8.789,105.469,35.645,28.320,0.977
1581426859.124,26.855,103.027,35.156,32.715,32.715
1581426859.128,25.391,98.633,38.574,25.879,67.871
1581426859.132,22.949,97.656,38.574,26.367,24.414
1581426859.136,13.672,98.633,36.621,29.297,13.672
1581426859.140,0.000,96.191,32.227,19.531,-24.414
1581426859.144,-0.977,92.773,28.320,9.766,19.043
1581426859.148,11.719,92.773,27.344,13.672,87.402
1581426859.151,10.742,90.820,30.762,24.414,24.902
1581426859.155,-5.371,83.496,32.715,23.438,0.000
1581426859.159,-3.418,77.148,30.273,15.137,20.020
1581426859.163,5.859,76.172,30.273,19.043,32.715
1581426859.167,12.695,74.707,27.832,19.043,50.781
1581426859.171,9.277,74.707,27.832,9.277,36.133
1581426859.175,-3.418,77.148,26.367,10.742,3.906
1581426859.179,-3.418,75.195,27.832,21.484,31.250
1581426859.183,9.277,69.824,31.250,24.902,30.273
1581426859.187,20.020,69.824,30.273,23.926,24.414
1581426859.191,15.137,76.172,27.832,16.602,-22.949
1581426859.194,5.859,77.637,24.902,15.137,16.113
1581426859.198,-5.859,77.637,24.902,11.719,57.617
1581426859.202,-11.230,77.148,24.902,6.348,0.488
1581426859.206,5.859,73.730,28.320,13.672,3.418
1581426859.210,12.207,66.406,29.785,14.648,-16.602
1581426859.214,-3.906,63.965,24.414,9.277,46.875
1581426859.218,0.000,70.312,23.438,13.672,92.773
1581426859.222,6.836,70.312,19.531,13.184,24.902
1581426859.226,5.859,67.871,14.160,21.973,19.043
1581426859.230,7.812,71.777,15.625,14.648,54.688
1581426859.234,0.000,72.754,16.113,2.441,21.484
1581426859.237,-8.301,72.754,14.160,6.836,5.371
1581426859.241,-0.488,72.754,13.184,7.324,0.488
1581426859.245,15.625,69.336,13.672,16.113,3.906
1581426859.249,18.066,64.453,15.137,15.625,45.898
1581426859.253,6.836,62.988,14.648,12.207,102.051
1581426859.257,-2.441,62.500,16.113,9.766,84.961
1581426859.261,0.488,63.965,18.066,14.160,24.414
1581426859.265,13.672,66.895,17.578,20.020,41.016
1581426859.269,20.020,65.430,11.230,20.508,67.383
1581426859.273,12.695,62.500,4.883,15.137,78.613
1581426859.276,-4.395,59.570,9.277,14.160,24.902
1581426859.280,1.953,54.688,8.789,12.207,-7.324
1581426859.284,11.719,50.293,2.930,0.977,59.570
1581426859.288,12.207,52.734,1.953,7.812,49.316
1581426859.292,11.719,52.246,0.977,11.719,24.414
