timestamps,TP9,AF7,AF8,TP10,Right AUX
1585154524.981,15.625,29.297,-755.859,18.555,75.195
1585154524.985,90.820,24.414,263.184,95.215,66.895
1585154524.988,74.707,23.926,615.723,69.824,42.480
1585154524.992,-13.672,29.297,-423.340,-23.438,41.992
1585154524.996,-55.176,37.109,-1000.000,-64.453,28.809
1585154525.000,11.719,36.133,-862.305,5.371,38.086
1585154525.004,88.379,24.414,-82.031,93.262,41.504
1585154525.008,79.590,22.461,494.629,81.543,69.336
1585154525.012,-0.488,27.832,-303.711,-13.672,109.863
1585154525.016,-53.711,28.320,-1000.000,-71.289,3.418
1585154525.020,-4.883,28.320,-935.059,-12.695,-31.250
1585154525.024,76.660,26.367,-76.172,80.078,48.340
1585154525.028,83.008,30.762,776.855,86.914,29.785
1585154525.031,5.371,36.621,-167.969,0.977,-11.230
1585154525.035,-59.570,37.598,-1000.000,-69.824,18.555
1585154525.039,-23.438,34.180,-963.379,-21.484,73.242
1585154525.043,68.359,28.320,-305.664,78.613,47.852
1585154525.047,92.773,28.320,625.000,96.191,0.488
1585154525.051,25.391,40.527,-164.551,19.043,3.906
1585154525.055,-48.340,45.898,-1000.000,-58.105,-16.602
1585154525.059,-35.156,34.180,-1000.000,-34.180,8.301
1585154525.063,54.199,23.926,-630.859,59.570,26.367
1585154525.067,88.379,18.555,630.859,92.773,53.711
1585154525.071,20.996,24.414,207.031,17.090,23.438
1585154525.074,-51.758,39.062,-947.266,-64.941,6.348
1585154525.078,-40.039,35.645,-1000.000,-43.945,44.922
1585154525.082,39.062,14.160,-515.137,48.828,17.090
1585154525.086,85.938,12.695,663.574,96.191,-0.488
1585154525.090,33.691,31.738,304.688,32.715,1.465
1585154525.094,-47.852,39.062,-840.820,-57.129,24.902
1585154525.098,-46.387,35.645,-1000.000,-53.711,37.598
1585154525.102,40.527,25.879,-714.844,37.109,55.664
1585154525.106,103.516,24.414,509.766,101.074,57.617
1585154525.110,56.641,33.203,537.598,45.410,41.016
1585154525.113,-31.738,38.086,-702.637,-47.852,-9.277
1585154525.117,-44.434,38.574,-1000.000,-58.105,-13.184
1585154525.121,32.227,35.156,-688.477,25.391,23.438
1585154525.125,101.562,25.391,534.180,101.562,55.664
1585154525.129,69.824,27.344,672.363,62.988,34.180
1585154525.133,-19.531,36.133,-585.938,-36.133,6.836
1585154525.137,-43.945,38.574,-1000.000,-56.641,6.836
1585154525.141,27.832,36.133,-839.355,23.438,-22.949
1585154525.145,99.609,29.785,182.129,103.516,6.836
1585154525.149,78.125,30.762,677.246,76.660,13.184
1585154525.153,-16.113,42.480,-443.848,-20.508,25.391
1585154525.156,-58.105,47.363,-1000.000,-61.523,63.965
1585154525.160,5.371,41.016,-919.434,5.859,27.832
1585154525.164,81.055,33.203,16.113,93.262,-18.555
1585154525.168,80.566,43.457,762.207,87.891,-8.301
1585154525.172,-3.906,53.711,-296.387,-6.836,15.137
1585154525.176,-68.848,45.898,-1000.000,-69.336,-13.672
1585154525.180,-15.137,37.598,-911.621,-6.836,-15.137
1585154525.184,83.496,31.738,26.367,94.238,32.715
1585154525.188,97.168,35.645,786.133,104.980,61.523
1585154525.192,17.578,47.852,-260.742,12.695,26.855
1585154525.196,-46.875,51.758,-1000.000,-61.035,16.113
1585154525.199,-10.742,36.621,-976.074,-17.090,55.176
1585154525.203,82.031,26.855,-144.531,80.566,51.270
1585154525.207,104.004,36.621,904.297,100.586,38.574
1585154525.211,27.832,44.434,-52.734,14.648,5.371
1585154525.215,-43.945,44.922,-1000.000,-63.477,15.625
1585154525.219,-13.672,44.434,-1000.000,-24.414,18.066
1585154525.223,71.289,38.574,-319.824,79.102,47.852
1585154525.227,93.262,32.715,879.883,105.957,74.219
1585154525.231,27.344,38.086,108.398,25.879,33.691
