timestamps,TP9,AF7,AF8,TP10,Right AUX
1581427152.378,40.039,35.645,31.250,19.043,23.926
1581427152.382,24.902,34.180,33.203,16.113,30.273
1581427152.386,18.066,33.203,33.203,11.719,-9.277
1581427152.390,26.855,37.598,31.738,7.324,22.461
1581427152.394,31.738,38.574,29.785,0.488,93.750
1581427152.398,25.391,39.062,27.832,4.395,49.805
1581427152.401,17.578,41.016,27.344,6.348,27.344
1581427152.405,19.531,39.062,28.320,4.395,45.898
1581427152.409,24.414,37.109,28.809,8.789,36.133
1581427152.413,28.809,34.668,32.227,13.672,41.016
1581427152.417,26.855,32.227,33.203,13.184,-7.812
1581427152.421,18.555,31.250,31.250,10.254,-25.879
1581427152.425,17.090,30.762,28.809,4.883,31.250
1581427152.429,26.855,31.250,27.832,5.371,28.320
1581427152.433,32.227,29.785,28.320,8.789,34.180
1581427152.437,29.297,26.855,29.297,6.348,52.246
1581427152.441,14.160,27.344,29.297,0.488,37.598
1581427152.444,4.395,27.832,27.344,-3.418,46.875
1581427152.448,15.137,28.809,28.320,0.488,58.105
1581427152.452,27.832,31.738,26.855,9.766,-0.977
1581427152.456,32.227,31.250,26.855,10.254,11.230
1581427152.460,22.949,30.762,30.273,1.465,17.090
1581427152.464,13.672,29.297,28.809,-2.930,9.766
1581427152.468,17.578,27.832,30.273,-5.371,4.395
1581427152.472,24.902,28.320,31.250,-5.859,-0.488
1581427152.476,24.902,27.344,28.809,-4.395,15.137
1581427152.480,18.555,27.832,27.832,-1.953,12.695
1581427152.483,14.648,29.785,27.832,0.977,52.734
1581427152.487,21.973,31.738,30.273,5.371,21.484
1581427152.491,29.785,28.320,29.297,5.859,-7.812
1581427152.495,27.344,25.879,29.785,5.859,93.750
1581427152.499,18.066,27.344,33.203,2.930,99.121
1581427152.503,13.184,27.344,32.227,0.488,26.855
1581427152.507,22.949,29.785,26.855,1.465,5.859
1581427152.511,40.527,34.668,24.414,1.953,27.344
1581427152.515,47.852,36.621,25.391,5.371,73.730
1581427152.519,38.574,33.691,27.832,4.395,42.480
1581427152.523,26.855,29.785,31.738,5.371,-9.277
1581427152.526,23.926,27.344,34.668,0.488,4.395
1581427152.530,22.949,24.902,32.715,0.977,-11.230
1581427152.534,22.949,24.902,31.738,8.789,0.000
1581427152.538,21.484,27.344,33.691,8.789,93.750
1581427152.542,15.625,28.320,30.273,6.836,74.707
1581427152.546,19.043,30.762,27.344,8.789,50.781
1581427152.550,27.832,31.250,28.809,11.230,67.871
1581427152.554,30.762,26.855,29.297,9.766,-3.418
1581427152.558,26.367,26.367,32.227,8.789,-47.363
1581427152.562,16.113,26.855,31.738,2.930,40.039
1581427152.566,10.254,28.320,28.809,-0.488,78.125
1581427152.569,13.184,27.832,29.785,0.977,56.152
1581427152.573,26.855,25.391,32.227,2.930,77.637
1581427152.577,27.832,26.367,31.738,3.418,34.668
1581427152.581,16.602,26.855,31.250,3.906,31.738
1581427152.585,23.926,29.297,31.250,5.859,91.309
1581427152.589,34.180,32.227,30.762,6.348,35.156
1581427152.593,37.109,32.227,32.227,10.254,27.832
1581427152.597,36.621,29.785,32.715,8.301,60.547
1581427152.601,24.414,26.367,33.203,1.953,-23.438
1581427152.605,15.137,27.344,31.250,-0.977,-26.367
1581427152.608,22.461,26.367,30.273,-0.488,48.340
1581427152.612,29.297,25.879,29.785,5.859,-17.090
