timestamps,TP9,AF7,AF8,TP10,Right AUX
1579164686.425,25.879,29.297,24.902,13.672,7.324
1579164686.429,22.461,29.785,27.832,18.555,19.531
1579164686.433,26.367,31.738,29.297,34.180,19.043
1579164686.437,35.645,32.715,30.273,33.203,5.371
1579164686.441,33.691,33.691,32.227,30.273,-17.090
1579164686.445,25.391,35.156,25.879,29.785,30.762
1579164686.449,18.066,37.598,17.090,24.902,55.664
1579164686.453,33.691,33.691,29.297,36.133,-3.906
1579164686.457,36.621,28.809,40.527,41.504,12.207
1579164686.460,28.320,30.762,37.598,37.598,52.246
1579164686.464,27.344,35.156,34.180,33.203,68.359
1579164686.468,24.414,34.668,34.668,31.738,46.387
1579164686.472,14.648,33.203,31.738,27.832,4.395
1579164686.476,28.809,30.762,29.297,31.250,10.254
1579164686.480,44.434,28.320,31.738,37.109,90.332
1579164686.484,24.902,28.320,29.297,32.715,61.035
1579164686.488,16.602,28.809,26.367,25.391,-8.301
1579164686.492,27.344,30.762,25.879,28.320,16.113
1579164686.496,26.855,31.250,27.832,43.457,14.648
1579164686.499,25.879,30.762,30.273,42.480,19.531
1579164686.503,32.227,32.227,33.691,41.016,2.930
1579164686.507,32.227,34.180,36.621,46.875,5.859
1579164686.511,31.250,33.691,39.062,37.598,47.852
1579164686.515,40.039,31.738,40.527,41.992,2.930
1579164686.519,39.551,33.691,39.551,55.664,-5.859
1579164686.523,28.809,31.250,39.062,55.176,44.922
1579164686.527,30.762,27.344,39.551,43.457,47.852
1579164686.531,19.531,30.762,41.992,35.645,14.648
1579164686.535,14.160,35.156,40.527,34.668,37.598
1579164686.539,25.879,32.715,41.016,30.762,27.344
1579164686.542,26.855,29.785,42.480,36.621,7.324
1579164686.546,10.254,33.203,38.574,31.738,24.414
1579164686.550,12.207,30.762,35.156,22.461,16.113
1579164686.554,27.832,27.832,30.762,25.391,3.418
1579164686.558,25.391,31.250,29.785,22.949,41.504
1579164686.562,30.273,31.250,32.227,21.484,52.734
1579164686.566,27.344,29.297,32.715,28.320,40.527
1579164686.570,15.625,28.320,34.180,29.785,48.340
1579164686.574,32.715,28.809,37.598,41.504,42.480
1579164686.578,48.828,26.367,40.527,48.340,98.145
1579164686.582,49.316,25.879,41.504,52.246,58.594
1579164686.585,39.062,31.738,41.992,66.406,36.621
1579164686.589,33.691,34.180,41.016,58.594,73.730
1579164686.593,41.016,32.715,41.016,41.992,81.543
1579164686.597,39.551,34.668,42.480,46.875,127.930
1579164686.601,35.156,37.598,39.551,47.852,111.816
1579164686.605,33.203,39.551,37.109,32.715,44.434
1579164686.609,35.645,41.016,32.227,19.043,29.785
1579164686.613,27.832,43.457,27.832,15.137,60.059
1579164686.617,32.227,41.992,29.297,20.508,53.711
1579164686.621,28.809,35.645,28.809,27.832,37.598
1579164686.624,24.414,30.273,26.367,29.785,51.758
1579164686.628,21.484,32.227,24.902,12.207,31.250
1579164686.632,18.555,36.621,25.879,12.695,39.551
1579164686.636,35.645,35.645,30.273,29.785,67.871
1579164686.640,37.598,35.645,30.762,28.320,26.855
1579164686.644,30.273,35.645,31.250,27.832,2.441
1579164686.648,30.762,32.715,30.273,31.738,-9.277
1579164686.652,39.062,32.227,30.762,27.832,-42.969
1579164686.656,39.551,32.715,36.621,31.250,-4.883
1579164686.660,49.805,32.227,39.062,52.246,42.969
1579164686.664,52.734,33.203,40.039,58.594,24.414
1579164686.667,25.879,29.297,42.969,48.340,14.648
1579164686.671,24.902,28.809,45.410,47.363,23.926
1579164686.675,41.504,30.762,44.922,47.852,45.410
1579164686.679,41.016,29.297,44.922,47.852,23.926
1579164686.683,33.691,28.809,46.875,59.570,46.387
1579164686.687,29.785,28.809,47.363,48.340,41.016
1579164686.691,33.203,29.785,47.852,34.180,-28.809
1579164686.695,48.340,29.297,47.852,52.246,-50.293
1579164686.699,41.504,28.320,49.805,45.898,-9.766
1579164686.703,35.645,27.832,48.828,41.992,65.430
