timestamps,TP9,AF7,AF8,TP10,Right AUX
1585158298.038,24.902,20.996,23.926,37.109,68.359
1585158298.042,34.180,22.949,24.414,45.898,13.672
1585158298.046,28.809,23.926,23.438,32.227,-18.066
1585158298.050,17.090,25.391,24.414,14.648,24.414
1585158298.054,18.066,25.879,29.297,24.414,27.832
1585158298.058,30.762,22.949,32.715,45.898,25.391
1585158298.062,38.086,19.043,31.738,52.734,49.316
1585158298.066,31.250,15.137,29.297,35.156,54.199
1585158298.070,21.484,13.672,27.832,15.137,58.105
1585158298.074,20.508,15.625,27.344,23.438,7.812
1585158298.077,31.250,19.043,23.926,46.387,46.387
1585158298.081,36.621,20.996,20.996,52.734,73.730
1585158298.085,30.273,19.043,21.973,35.156,18.066
1585158298.089,18.066,21.973,24.414,17.090,42.480
1585158298.093,16.113,24.902,26.855,17.578,16.602
1585158298.097,25.391,23.438,21.973,37.598,12.695
1585158298.101,31.250,25.391,21.484,49.805,90.820
1585158298.105,31.738,23.438,26.855,34.180,4.883
1585158298.109,21.973,24.414,25.879,18.066,-71.777
1585158298.113,20.020,32.715,21.973,21.484,-6.836
1585158298.117,27.832,34.180,24.414,35.156,9.766
1585158298.120,32.227,35.156,25.391,46.387,19.531
1585158298.124,27.832,38.574,22.949,35.156,79.590
1585158298.128,14.648,30.273,21.484,10.742,69.336
1585158298.132,7.812,25.391,33.691,4.395,-0.977
1585158298.136,11.719,26.367,32.227,20.508,5.859
1585158298.140,16.113,26.367,17.578,32.715,35.156
1585158298.144,15.137,24.414,25.391,22.949,82.520
1585158298.148,8.789,21.973,33.691,5.371,72.754
1585158298.152,6.836,24.902,32.715,0.488,47.852
1585158298.156,13.672,25.879,30.273,17.578,38.574
1585158298.159,22.949,24.902,29.785,30.273,13.184
1585158298.163,25.879,24.902,28.809,25.879,36.621
1585158298.167,20.508,26.367,31.738,18.555,59.082
1585158298.171,15.625,28.320,35.645,12.695,79.102
1585158298.175,18.555,29.297,36.621,24.414,62.012
1585158298.179,26.855,26.855,35.645,43.457,70.801
1585158298.183,29.297,23.438,32.227,45.898,84.473
1585158298.187,23.438,22.949,33.203,27.344,32.715
1585158298.191,17.090,21.973,34.668,13.672,40.527
1585158298.195,18.555,19.531,33.203,23.926,45.898
1585158298.199,26.855,19.043,31.738,39.551,35.645
1585158298.202,30.762,19.531,29.785,40.039,25.879
1585158298.206,26.855,24.414,32.715,23.438,16.602
1585158298.210,20.020,25.391,34.668,10.254,52.246
1585158298.214,22.949,31.250,34.668,17.090,52.246
1585158298.218,34.180,36.621,31.250,31.738,21.484
1585158298.222,33.691,37.598,24.902,38.086,30.273
1585158298.226,22.461,42.480,22.949,23.926,89.844
1585158298.230,11.719,46.387,25.879,6.348,103.027
1585158298.234,11.230,46.387,27.832,9.766,33.691
1585158298.238,19.043,45.898,25.391,24.902,19.043
1585158298.242,25.879,47.363,26.855,32.227,49.316
1585158298.245,20.508,52.734,28.320,16.602,35.645
1585158298.249,10.254,54.688,27.344,-3.418,8.301
1585158298.253,5.859,54.199,30.762,-6.348,-1.465
1585158298.257,5.859,51.758,33.203,8.301,-4.395
1585158298.261,10.742,51.270,28.809,19.531,62.500
1585158298.265,8.301,55.176,24.902,5.371,84.473
1585158298.269,-0.488,57.617,24.902,-13.184,91.309
1585158298.273,-6.836,58.105,28.809,-15.625,65.430
1585158298.277,-4.395,56.152,32.715,-1.953,37.598
1585158298.281,3.906,54.199,34.180,12.695,39.062
1585158298.284,2.930,54.199,32.227,7.812,17.090
1585158298.288,-10.254,56.152,30.762,-18.066,73.730
1585158298.292,-10.254,58.105,30.273,-28.809,76.172
1585158298.296,-5.859,56.641,30.762,-14.648,66.895
1585158298.300,0.488,52.246,35.156,0.488,100.586
1585158298.304,5.859,53.223,34.180,-8.301,82.031
1585158298.308,5.371,55.176,32.227,-38.086,69.336
1585158298.312,2.441,55.664,34.668,-54.688,13.672
1585158298.316,-0.488,52.246,32.227,-37.109,15.137
1585158298.320,0.488,49.805,31.250,-13.184,31.738
1585158298.324,-11.719,48.340,31.738,-13.672,17.090
1585158298.327,-27.832,45.410,33.691,-29.297,85.449
1585158298.331,-34.668,47.363,34.668,-36.133,42.969
1585158298.335,-28.320,49.805,31.738,-25.391,-9.766
1585158298.339,-12.695,50.293,31.738,-4.395,-30.273
1585158298.343,-6.348,49.805,32.715,3.906,0.977
1585158298.347,-9.277,45.898,35.645,-11.719,30.273
1585158298.351,-15.625,45.410,35.645,-24.414,-49.316
1585158298.355,-16.113,46.875,33.691,-10.742,-15.625
1585158298.359,-7.324,47.363,32.227,10.742,27.832
1585158298.363,-3.418,49.316,28.809,11.230,52.734
1585158298.367,-6.348,49.805,26.855,-5.371,96.191
1585158298.370,-8.789,52.246,29.297,-15.137,45.898
1585158298.374,-5.859,51.758,33.691,-4.395,-27.344
1585158298.378,6.836,51.270,34.668,18.555,15.137
1585158298.382,19.531,51.758,34.180,28.320,105.469
1585158298.386,15.625,53.711,34.180,13.672,83.496
1585158298.390,4.883,59.082,33.203,-4.395,-3.906
1585158298.394,6.348,60.059,31.250,-0.977,-23.926
1585158298.398,17.578,58.594,30.762,20.508,-27.344
1585158298.402,26.855,58.105,35.645,34.180,9.277
1585158298.406,19.043,54.688,35.645,17.090,56.641
1585158298.409,13.184,51.758,30.273,-0.488,-3.418
1585158298.413,17.578,54.199,27.832,4.395,33.203
