timestamps,TP9,AF7,AF8,TP10,Right AUX
1589185721.445,51.270,24.902,9.766,63.965,18.066
1589185721.449,41.504,27.832,18.066,39.551,50.293
1589185721.453,2.441,26.855,19.043,-16.113,67.383
1589185721.457,1.953,20.996,16.602,-12.695,52.246
1589185721.461,43.945,14.160,15.137,45.410,39.062
1589185721.465,58.594,21.484,16.602,70.312,54.688
1589185721.468,45.410,29.297,20.996,45.410,15.137
1589185721.472,12.207,35.645,16.602,-15.625,1.953
1589185721.476,13.184,31.738,19.043,-9.766,11.719
1589185721.480,46.387,24.414,20.508,43.945,-50.781
1589185721.484,58.594,29.297,14.160,56.641,43.457
1589185721.488,45.410,28.320,16.602,47.852,120.117
1589185721.492,11.719,24.414,18.555,2.441,19.043
1589185721.496,4.883,23.438,15.137,-16.113,29.785
1589185721.500,35.645,26.367,8.301,29.297,64.941
1589185721.504,50.781,25.879,5.371,63.477,-0.488
1589185721.508,48.340,25.879,14.160,54.199,-19.531
1589185721.511,14.160,37.109,21.484,0.488,-21.484
1589185721.515,2.441,33.203,22.949,-19.043,-5.859
1589185721.519,41.992,24.902,26.367,27.832,47.363
1589185721.523,57.617,33.691,25.879,68.359,82.031
1589185721.527,50.781,35.156,21.973,64.941,83.984
1589185721.531,17.578,40.039,20.508,17.090,32.227
1589185721.535,4.883,40.039,24.414,-9.766,-2.930
1589185721.539,39.551,26.855,22.461,29.297,20.996
1589185721.543,59.082,31.738,20.996,75.195,39.062
1589185721.547,53.223,43.945,29.297,75.195,46.875
1589185721.550,27.832,45.898,29.297,28.320,60.547
1589185721.554,6.348,43.457,25.391,-7.324,24.902
1589185721.558,25.879,44.434,29.297,23.438,-17.578
1589185721.562,54.688,44.922,19.043,73.242,54.199
1589185721.566,47.363,37.598,15.137,74.707,73.730
1589185721.570,26.367,30.762,26.367,32.715,40.039
1589185721.574,4.395,31.250,26.367,-9.766,27.832
1589185721.578,22.949,39.551,23.438,17.578,-24.414
1589185721.582,54.199,49.805,23.926,68.359,18.066
1589185721.586,57.617,45.410,18.555,75.684,96.191
1589185721.590,41.992,37.109,12.695,45.898,20.020
1589185721.593,3.906,32.715,11.230,-1.953,-17.578
1589185721.597,21.484,32.715,15.625,16.602,36.621
1589185721.601,62.012,39.062,15.137,73.242,78.125
1589185721.605,65.430,43.945,15.137,87.891,50.293
1589185721.609,49.805,45.410,21.484,60.547,0.488
1589185721.613,17.090,42.969,26.367,9.766,9.766
1589185721.617,35.645,43.945,24.902,13.184,22.949
1589185721.621,73.242,52.734,20.020,67.383,-0.488
1589185721.625,68.359,48.340,28.320,83.496,-21.484
1589185721.629,53.711,41.016,31.738,63.965,-25.879
1589185721.633,18.066,49.316,28.809,20.996,-3.418
1589185721.636,25.879,52.246,35.645,18.555,13.672
1589185721.640,66.406,45.410,37.109,67.383,-3.418
1589185721.644,68.848,45.898,37.109,83.008,0.000
1589185721.648,62.988,51.758,32.715,60.547,73.730
1589185721.652,34.668,41.992,31.250,13.184,68.359
